panel,series,Rg_over_lc,Re_over_lc,position_class
20 C,living worms,0.124115,0.0256359,0
20 C,living worms,0.139404,0.0978408,0
20 C,living worms,0.11094,0.301874,0
20 C,living worms,0.175325,0.472441,0
20 C,living worms,0.226637,0.785213,4
20 C,living worms,0.270835,0.883627,4
20 C,living worms,0.280563,0.920396,1
20 C,living worms,0.214375,0.406376,1
20 C,living worms,0.23701,0.587435,1
20 C,living worms,0.240979,0.568582,3
20 C,living worms,0.183499,0.300825,3
20 C,living worms,0.150879,0.0837019,3
20 C,living worms,0.101108,0.280426,3
20 C,living worms,0.126677,0.390202,3
20 C,living worms,0.10249,0.088203,4
20 C,living worms,0.189138,0.649438,4
20 C,living worms,0.250805,0.821656,4
20 C,living worms,0.249575,0.826605,0
20 C,living worms,0.213662,0.627622,0
20 C,living worms,0.126,0.355005,0
20 C,living worms,0.111246,0.0869713,0
20 C,living worms,0.140602,0.112706,4
20 C,living worms,0.131517,0.463244,4
20 C,living worms,0.162315,0.335466,4
20 C,living worms,0.15994,0.212295,4
20 C,living worms,0.131366,0.132555,4
20 C,living worms,0.0883292,0.118488,4
20 C,living worms,0.141275,0.511646,4
20 C,living worms,0.133974,0.407731,4
20 C,living worms,0.164513,0.524617,4
20 C,living worms,0.209816,0.660819,0
20 C,living worms,0.1962,0.586971,0
20 C,living worms,0.220093,0.616642,0
20 C,living worms,0.225756,0.777304,0
20 C,living worms,0.261785,0.82973,0
20 C,living worms,0.262561,0.779018,0
20 C,living worms,0.151432,0.272991,0
20 C,living worms,0.142492,0.324654,0
20 C,living worms,0.153545,0.266291,0
20 C,living worms,0.136097,0.335459,0
20 C,living worms,0.142063,0.343437,0
20 C,living worms,0.154885,0.308147,0
20 C,living worms,0.118564,0.270619,0
20 C,living worms,0.152259,0.329179,0
20 C,living worms,0.156869,0.282891,0
20 C,living worms,0.153772,0.326941,0
20 C,living worms,0.118048,0.316532,0
20 C,living worms,0.11568,0.372567,0
20 C,living worms,0.170797,0.343762,0
20 C,living worms,0.18276,0.477799,0
20 C,living worms,0.183611,0.514517,0
20 C,living worms,0.215498,0.721337,4
20 C,living worms,0.265746,0.885154,4
20 C,living worms,0.237662,0.725713,4
20 C,living worms,0.231019,0.642776,4
20 C,living worms,0.223993,0.687369,4
20 C,living worms,0.232362,0.572521,2
20 C,living worms,0.204205,0.702378,1
20 C,living worms,0.188301,0.557084,1
20 C,living worms,0.187597,0.582711,1
20 C,living worms,0.218787,0.501413,1
20 C,living worms,0.227887,0.63792,1
20 C,living worms,0.204429,0.677524,1
20 C,living worms,0.102489,0.0507859,1
20 C,living worms,0.106909,0.0816623,1
20 C,living worms,0.118403,0.336654,1
20 C,living worms,0.131813,0.15925,1
20 C,living worms,0.134693,0.328062,1
20 C,living worms,0.103653,0.237926,1
20 C,living worms,0.135661,0.398802,1
20 C,living worms,0.132578,0.40795,1
20 C,living worms,0.192098,0.589326,1
20 C,living worms,0.246824,0.796852,1
20 C,living worms,0.264303,0.853636,3
20 C,living worms,0.136097,0.278949,3
20 C,living worms,0.120883,0.431522,3
20 C,living worms,0.139216,0.441083,2
20 C,living worms,0.136959,0.430659,2
20 C,living worms,0.121783,0.281291,2
20 C,living worms,0.0987656,0.0591757,2
20 C,living worms,0.118211,0.313006,2
20 C,living worms,0.12913,0.284948,2
20 C,living worms,0.095108,0.26165,3
20 C,living worms,0.0992736,0.0519924,2
20 C,living worms,0.0924762,0.279611,2
20 C,living worms,0.0763618,0.292795,2
20 C,living worms,0.0663628,0.139092,2
20 C,living worms,0.0818493,0.201575,2
20 C,living worms,0.171213,0.603201,2
20 C,living worms,0.190066,0.659286,2
20 C,living worms,0.270879,0.857209,2
20 C,living worms,0.227606,0.743789,1
20 C,living worms,0.23091,0.628794,1
20 C,living worms,0.189845,0.550956,1
20 C,living worms,0.140546,0.0985605,1
20 C,living worms,0.156065,0.448954,1
20 C,living worms,0.186474,0.505551,2
20 C,living worms,0.22987,0.76071,2
20 C,living worms,0.2371,0.77519,2
20 C,living worms,0.244806,0.84291,4
20 C,living worms,0.233459,0.745017,4
20 C,living worms,0.258489,0.848057,4
20 C,living worms,0.205477,0.633778,4
20 C,living worms,0.139772,0.532367,3
20 C,living worms,0.128806,0.246802,4
20 C,living worms,0.147287,0.489804,4
20 C,living worms,0.191426,0.48704,4
20 C,living worms,0.193019,0.547191,3
20 C,living worms,0.199075,0.491462,3
20 C,living worms,0.196489,0.635085,3
20 C,living worms,0.184057,0.4252,3
20 C,living worms,0.20325,0.495563,3
20 C,living worms,0.221541,0.603446,2
20 C,living worms,0.210165,0.570392,2
20 C,living worms,0.268523,0.826809,3
20 C,living worms,0.251176,0.785931,0
20 C,living worms,0.244573,0.771884,0
20 C,living worms,0.271147,0.844677,0
20 C,living worms,0.257831,0.854426,0
20 C,living worms,0.270199,0.82664,0
20 C,living worms,0.22409,0.620161,0
20 C,living worms,0.157054,0.568681,4
20 C,living worms,0.219003,0.477778,4
20 C,living worms,0.158533,0.395109,4
20 C,living worms,0.119186,0.36427,4
20 C,living worms,0.127109,0.393994,4
20 C,living worms,0.147354,0.529202,4
20 C,living worms,0.13945,0.24575,4
20 C,living worms,0.15405,0.373849,4
20 C,living worms,0.181254,0.479953,4
20 C,living worms,0.15491,0.255118,4
20 C,living worms,0.127373,0.222092,4
20 C,living worms,0.1223,0.061498,4
20 C,living worms,0.112802,0.225202,4
20 C,living worms,0.0973137,0.03598,4
20 C,living worms,0.101931,0.305256,4
20 C,living worms,0.0909025,0.00957915,4
20 C,living worms,0.0746355,0.112353,4
20 C,living worms,0.0854291,0.0439254,3
20 C,living worms,0.0524587,0.116918,3
20 C,living worms,0.0670272,0.210247,3
20 C,living worms,0.0575321,0.0289524,3
20 C,living worms,0.066734,0.189827,3
20 C,living worms,0.0790696,0.0394645,3
20 C,living worms,0.0733602,0.148065,3
20 C,living worms,0.0675702,0.202226,3
20 C,living worms,0.0733092,0.165354,3
20 C,living worms,0.0647615,0.0695771,3
20 C,living worms,0.0654809,0.148274,3
20 C,living worms,0.0692309,0.114225,3
20 C,living worms,0.110284,0.297642,3
20 C,living worms,0.0850237,0.122996,3
20 C,living worms,0.0886395,0.0105641,3
20 C,living worms,0.115696,0.351322,3
20 C,living worms,0.167416,0.443469,3
20 C,living worms,0.165021,0.443001,3
20 C,living worms,0.132571,0.355906,3
20 C,living worms,0.117826,0.301199,3
20 C,living worms,0.130738,0.232544,3
20 C,living worms,0.150632,0.154459,3
20 C,living worms,0.222849,0.740968,3
20 C,living worms,0.213528,0.573263,3
20 C,living worms,0.201619,0.27678,3
20 C,living worms,0.111336,0.38268,3
20 C,living worms,0.115877,0.408312,3
20 C,living worms,0.120282,0.34962,3
20 C,living worms,0.0777951,0.0617596,2
20 C,living worms,0.0995535,0.317666,3
20 C,living worms,0.0942903,0.192442,3
20 C,living worms,0.0814133,0.27586,3
20 C,living worms,0.0818356,0.313544,3
20 C,living worms,0.13938,0.520555,3
20 C,living worms,0.196515,0.519153,4
20 C,living worms,0.239072,0.634575,4
20 C,living worms,0.290199,0.992653,0
20 C,living worms,0.265348,0.902078,0
20 C,living worms,0.246335,0.822374,0
20 C,living worms,0.265683,0.82893,0
20 C,living worms,0.194864,0.568558,4
20 C,living worms,0.243587,0.681892,4
20 C,living worms,0.179246,0.477217,4
20 C,living worms,0.13283,0.48508,4
20 C,living worms,0.137507,0.483672,4
20 C,living worms,0.140903,0.453819,4
20 C,living worms,0.127854,0.491341,3
20 C,living worms,0.118659,0.444139,3
20 C,living worms,0.106521,0.300989,3
20 C,living worms,0.0956457,0.349833,3
20 C,living worms,0.0964176,0.184494,3
20 C,living worms,0.0900095,0.129747,3
20 C,living worms,0.0880827,0.290866,3
20 C,living worms,0.0962883,0.333014,3
20 C,living worms,0.112277,0.32173,3
20 C,living worms,0.0950631,0.236645,3
20 C,living worms,0.0801243,0.0489204,3
20 C,living worms,0.0724896,0.0497249,3
20 C,living worms,0.0658827,0.0149399,4
20 C,living worms,0.0678592,0.229921,4
20 C,living worms,0.0913344,0.32285,3
20 C,living worms,0.175938,0.407983,3
20 C,living worms,0.235539,0.767243,3
20 C,living worms,0.216902,0.62678,3
20 C,living worms,0.154282,0.546767,3
20 C,living worms,0.141858,0.43031,3
20 C,living worms,0.145498,0.302694,3
20 C,living worms,0.120133,0.131852,4
20 C,living worms,0.0868333,0.267943,4
20 C,living worms,0.091684,0.149233,4
20 C,living worms,0.097771,0.212855,4
20 C,living worms,0.187819,0.53407,4
20 C,living worms,0.212352,0.481583,4
20 C,living worms,0.243087,0.637157,4
20 C,living worms,0.249363,0.748762,0
20 C,living worms,0.195598,0.676643,0
20 C,living worms,0.245959,0.616684,4
20 C,living worms,0.220137,0.727568,4
20 C,living worms,0.155274,0.512102,4
20 C,living worms,0.211774,0.614246,4
20 C,living worms,0.201347,0.462794,4
20 C,living worms,0.205627,0.597019,4
20 C,living worms,0.187325,0.267035,4
20 C,living worms,0.140786,0.440388,3
20 C,living worms,0.155246,0.515201,3
20 C,living worms,0.161868,0.435845,3
20 C,living worms,0.176602,0.473091,2
20 C,living worms,0.199873,0.632757,2
20 C,living worms,0.279252,0.941702,2
20 C,living worms,0.250289,0.696241,1
20 C,living worms,0.237729,0.817377,1
20 C,living worms,0.282032,0.942504,1
20 C,living worms,0.283169,0.949048,3
20 C,living worms,0.270043,0.857603,0
20 C,living worms,0.27797,0.921534,0
20 C,living worms,0.30058,0.993363,0
20 C,living worms,0.249707,0.709128,0
20 C,living worms,0.188017,0.674446,0
20 C,living worms,0.107161,0.27142,4
20 C,living worms,0.0986756,0.346746,4
20 C,living worms,0.133383,0.200056,4
20 C,living worms,0.190396,0.622422,4
20 C,living worms,0.271266,0.921238,2
20 C,living worms,0.263359,0.862336,1
20 C,living worms,0.266911,0.818973,3
20 C,living worms,0.295945,0.994151,0
20 C,living worms,0.193845,0.535924,4
20 C,living worms,0.20511,0.659263,4
20 C,living worms,0.185435,0.668166,3
20 C,living worms,0.156886,0.154403,3
20 C,living worms,0.189766,0.6206,3
20 C,living worms,0.250631,0.665926,3
20 C,living worms,0.192718,0.437821,4
20 C,living worms,0.147076,0.0236745,3
20 C,living worms,0.0665062,0.0105641,4
20 C,living worms,0.0975727,0.189769,3
20 C,living worms,0.111464,0.0211868,3
20 C,living worms,0.10256,0.222494,3
20 C,living worms,0.153243,0.415775,3
20 C,living worms,0.213204,0.708689,3
20 C,living worms,0.234941,0.781331,3
20 C,living worms,0.210028,0.751841,2
20 C,living worms,0.234554,0.526175,2
20 C,living worms,0.15294,0.376259,2
20 C,living worms,0.144279,0.376954,2
20 C,living worms,0.133951,0.341009,2
20 C,living worms,0.125338,0.224706,2
20 C,living worms,0.12922,0.19411,2
20 C,living worms,0.132217,0.422153,2
20 C,living worms,0.157062,0.464834,2
20 C,living worms,0.149804,0.216643,2
20 C,living worms,0.138247,0.190785,2
20 C,living worms,0.198701,0.678747,2
20 C,living worms,0.224532,0.558796,2
20 C,living worms,0.213072,0.53862,3
20 C,living worms,0.188195,0.348064,3
20 C,living worms,0.108433,0.253719,3
20 C,living worms,0.148623,0.331413,3
20 C,living worms,0.169317,0.444566,3
20 C,living worms,0.153603,0.282329,3
20 C,living worms,0.150195,0.209455,3
20 C,living worms,0.13138,0.0988495,3
20 C,living worms,0.1553,0.0910258,3
20 C,living worms,0.14096,0.154403,3
20 C,living worms,0.164124,0.535637,2
20 C,living worms,0.145692,0.182921,2
20 C,living worms,0.0805989,0.215886,3
20 C,living worms,0.0925321,0.245916,2
20 C,living worms,0.104981,0.392281,3
20 C,living worms,0.128218,0.0838647,3
20 C,living worms,0.123586,0.319825,3
20 C,living worms,0.2002,0.532367,3
20 C,living worms,0.140539,0.296063,3
20 C,living worms,0.124871,0.278949,3
20 C,living worms,0.101372,0.291309,3
20 C,living worms,0.0980734,0.200099,3
20 C,living worms,0.141383,0.327563,3
20 C,living worms,0.149619,0.491429,3
20 C,living worms,0.181804,0.553744,3
20 C,living worms,0.204846,0.567561,2
20 C,living worms,0.19972,0.314811,2
20 C,living worms,0.171539,0.198056,2
20 C,living worms,0.13242,0.276134,3
20 C,living worms,0.143403,0.180773,3
20 C,living worms,0.175642,0.362003,3
20 C,living worms,0.175248,0.292562,3
20 C,living worms,0.11763,0.0768917,3
20 C,living worms,0.120621,0.404727,3
20 C,living worms,0.114137,0.10218,3
20 C,living worms,0.185505,0.500108,3
20 C,living worms,0.211872,0.675708,2
20 C,living worms,0.269826,0.914188,2
20 C,living worms,0.217301,0.733919,2
20 C,living worms,0.263937,0.780774,2
20 C,living worms,0.192557,0.56392,1
20 C,living worms,0.246795,0.710028,1
20 C,living worms,0.202764,0.529143,2
20 C,living worms,0.218856,0.721287,2
20 C,living worms,0.255046,0.774906,2
20 C,living worms,0.339648,0.997994,0
20 C,living worms,0.182317,0.555908,4
20 C,living worms,0.232989,0.553744,4
20 C,living worms,0.231803,0.718359,3
20 C,living worms,0.151476,0.323023,3
20 C,living worms,0.14858,0.0696127,2
20 C,living worms,0.14206,0.0211868,3
20 C,living worms,0.268088,0.809602,2
20 C,living worms,0.25433,0.736204,2
20 C,living worms,0.142551,0.416332,2
20 C,living worms,0.145303,0.400077,2
20 C,living worms,0.206955,0.574881,2
20 C,living worms,0.218916,0.427123,3
20 C,living worms,0.133601,0.225153,2
20 C,living worms,0.144212,0.0567803,2
20 C,living worms,0.0844044,0.0290379,2
20 C,living worms,0.0950331,0.365368,2
20 C,living worms,0.0919448,0.183875,2
20 C,living worms,0.112916,0.288297,2
20 C,living worms,0.104022,0.233262,3
20 C,living worms,0.126556,0.278811,3
20 C,living worms,0.11513,0.258618,3
20 C,living worms,0.131071,0.0359456,3
20 C,living worms,0.181899,0.568504,3
20 C,living worms,0.20202,0.681935,3
20 C,living worms,0.206381,0.682072,3
20 C,living worms,0.197598,0.371924,3
20 C,living worms,0.179664,0.555908,2
20 C,living worms,0.239809,0.584339,3
20 C,living worms,0.159608,0.529593,3
20 C,living worms,0.126567,0.113561,3
20 C,living worms,0.110337,0.260181,3
20 C,living worms,0.0943788,0.354611,3
20 C,living worms,0.106606,0.310811,3
20 C,living worms,0.101886,0.212744,3
20 C,living worms,0.116943,0.0363572,3
20 C,living worms,0.0999179,0.290725,3
20 C,living worms,0.0945027,0.281929,3
20 C,living worms,0.176547,0.413457,3
20 C,living worms,0.181158,0.401034,3
20 C,living worms,0.172421,0.499275,3
20 C,living worms,0.223713,0.695202,2
20 C,living worms,0.237397,0.578502,2
20 C,living worms,0.249187,0.724144,2
20 C,living worms,0.242762,0.664686,2
20 C,living worms,0.188192,0.250888,2
20 C,living worms,0.165635,0.240595,2
20 C,living worms,0.132791,0.228786,2
20 C,living worms,0.120418,0.364546,2
20 C,living worms,0.119574,0.278602,2
20 C,living worms,0.138444,0.415894,2
20 C,living worms,0.0984457,0.0269102,2
20 C,living worms,0.109795,0.265133,2
20 C,living worms,0.123734,0.263298,2
20 C,living worms,0.142282,0.236855,3
20 C,living worms,0.189434,0.460538,2
20 C,living worms,0.15549,0.488496,2
20 C,living worms,0.194545,0.29608,2
20 C,living worms,0.160827,0.382836,2
20 C,living worms,0.137448,0.329134,2
20 C,living worms,0.138496,0.449462,2
20 C,living worms,0.172306,0.552363,2
20 C,living worms,0.183471,0.614298,2
20 C,living worms,0.232666,0.812751,2
20 C,living worms,0.226156,0.639698,3
20 C,living worms,0.114015,0.397378,3
20 C,living worms,0.0850829,0.00995993,3
20 C,living worms,0.0868238,0.0735283,3
20 C,living worms,0.0797556,0.173264,3
20 C,living worms,0.0645354,0.0111355,3
20 C,living worms,0.0686657,0.0943437,3
20 C,living worms,0.0737086,0.064797,3
20 C,living worms,0.0769066,0.203783,3
20 C,living worms,0.0617657,0.060829,3
20 C,living worms,0.0592008,0.18113,3
20 C,living worms,0.0683802,0.0324272,3
20 C,living worms,0.067642,0.0518012,3
20 C,living worms,0.0758442,0.252047,3
20 C,living worms,0.15847,0.443144,3
20 C,living worms,0.0922723,0.354502,3
20 C,living worms,0.100318,0.217037,3
20 C,living worms,0.155186,0.392085,3
20 C,living worms,0.159664,0.291853,3
20 C,living worms,0.110464,0.336172,3
20 C,living worms,0.135721,0.250359,3
20 C,living worms,0.0761977,0.271894,3
20 C,living worms,0.0641081,0.105641,3
20 C,living worms,0.0611603,0.0463164,3
20 C,living worms,0.0721141,0.191337,3
20 C,living worms,0.0710908,0.200749,3
20 C,living worms,0.0569018,0.0246496,3
20 C,living worms,0.0955333,0.110573,3
20 C,living worms,0.0560577,0.160638,3
20 C,living worms,0.0598149,0.184003,3
20 C,living worms,0.122897,0.134006,3
20 C,living worms,0.0848595,0.134533,3
20 C,living worms,0.0871658,0.133868,3
20 C,living worms,0.087445,0.252367,3
20 C,living worms,0.111258,0.2158,3
20 C,living worms,0.0935749,0.0528205,3
20 C,living worms,0.0643709,0.0318484,3
20 C,living worms,0.118621,0.255817,4
20 C,living worms,0.125747,0.302141,4
20 C,living worms,0.10229,0.258268,4
20 C,living worms,0.11353,0.21926,4
20 C,living worms,0.0956222,0.179555,4
20 C,living worms,0.0801947,0.103889,3
20 C,living worms,0.0750233,0.0302919,3
20 C,living worms,0.122877,0.18822,3
20 C,living worms,0.117478,0.269751,4
20 C,living worms,0.122545,0.167404,4
20 C,living worms,0.139115,0.423765,4
20 C,living worms,0.149547,0.497727,4
20 C,living worms,0.183734,0.612728,4
20 C,living worms,0.255109,0.740258,3
20 C,living worms,0.16413,0.410785,3
20 C,living worms,0.146361,0.415754,3
20 C,living worms,0.136623,0.447269,3
20 C,living worms,0.142941,0.439395,3
20 C,living worms,0.144129,0.364355,3
20 C,living worms,0.150306,0.422312,3
20 C,living worms,0.143542,0.38898,3
20 C,living worms,0.147423,0.375362,3
20 C,living worms,0.159129,0.46979,3
20 C,living worms,0.161849,0.343437,3
20 C,living worms,0.158226,0.291407,4
20 C,living worms,0.164619,0.260776,4
20 C,living worms,0.183135,0.535516,4
20 C,living worms,0.254264,0.724425,4
20 C,living worms,0.247582,0.637079,4
20 C,living worms,0.0961428,0.081723,3
20 C,living worms,0.0964731,0.268387,3
20 C,living worms,0.136478,0.202275,3
20 C,living worms,0.163367,0.261588,3
20 C,living worms,0.174239,0.428697,3
20 C,living worms,0.176201,0.314965,3
20 C,living worms,0.162397,0.321356,3
20 C,living worms,0.159363,0.130509,4
20 C,living worms,0.204168,0.391496,4
20 C,living worms,0.227701,0.597091,4
20 C,living worms,0.220811,0.627827,0
20 C,living worms,0.18861,0.560032,0
20 C,living worms,0.205581,0.415706,0
20 C,living worms,0.180962,0.587604,0
20 C,living worms,0.16949,0.478999,0
20 C,living worms,0.184692,0.614417,0
20 C,living worms,0.176401,0.643707,0
20 C,living worms,0.240606,0.652343,0
20 C,living worms,0.213779,0.540516,0
20 C,living worms,0.208884,0.533096,0
20 C,living worms,0.19039,0.611393,0
20 C,living worms,0.209118,0.74239,0
20 C,living worms,0.113379,0.39224,0
20 C,living worms,0.105251,0.396378,0
20 C,living worms,0.156521,0.534738,0
20 C,living worms,0.163112,0.555444,0
20 C,living worms,0.14399,0.514554,0
20 C,living worms,0.150732,0.567056,4
20 C,living worms,0.145642,0.485203,4
20 C,living worms,0.144413,0.364879,4
20 C,living worms,0.151263,0.300408,4
20 C,living worms,0.158608,0.272445,4
20 C,living worms,0.134015,0.0582677,4
20 C,living worms,0.144162,0.0828831,4
20 C,living worms,0.144574,0.284321,4
20 C,living worms,0.136606,0.08914,3
20 C,living worms,0.123164,0.177646,3
20 C,living worms,0.155404,0.476851,3
20 C,living worms,0.139558,0.259207,4
20 C,living worms,0.148194,0.235358,4
20 C,living worms,0.149315,0.335525,4
20 C,living worms,0.131944,0.0398708,4
20 C,living worms,0.147474,0.403162,4
20 C,living worms,0.11893,0.348046,4
20 C,living worms,0.115234,0.239225,4
20 C,living worms,0.13319,0.288378,4
20 C,living worms,0.135946,0.451466,4
20 C,living worms,0.172946,0.552866,4
20 C,living worms,0.208859,0.67606,3
20 C,living worms,0.240168,0.775803,2
20 C,living worms,0.218894,0.659963,1
20 C,living worms,0.210575,0.593049,1
20 C,living worms,0.187007,0.528369,1
20 C,living worms,0.23819,0.749239,1
20 C,living worms,0.16151,0.522951,1
20 C,living worms,0.196778,0.601395,1
20 C,living worms,0.230099,0.728174,1
20 C,living worms,0.252254,0.827947,1
20 C,living worms,0.0938482,0.303839,2
20 C,living worms,0.058063,0.159063,2
20 C,living worms,0.141671,0.426876,2
20 C,living worms,0.182041,0.393729,2
20 C,living worms,0.138619,0.0111355,2
20 C,living worms,0.156558,0.143203,3
20 C,living worms,0.19801,0.634741,3
20 C,living worms,0.218263,0.571829,3
20 C,living worms,0.146445,0.261422,3
20 C,living worms,0.150076,0.309448,3
20 C,living worms,0.149228,0.472381,3
20 C,living worms,0.103451,0.0262099,2
20 C,living worms,0.118912,0.384697,2
20 C,living worms,0.163709,0.282329,2
20 C,living worms,0.152363,0.454946,2
20 C,living worms,0.148349,0.255938,2
20 C,living worms,0.155481,0.215748,2
20 C,living worms,0.108587,0.222722,2
20 C,living worms,0.0843817,0.130091,2
20 C,living worms,0.113664,0.329318,2
20 C,living worms,0.0928246,0.330307,2
20 C,living worms,0.125864,0.185994,2
20 C,living worms,0.112265,0.323157,2
20 C,living worms,0.143512,0.466078,2
20 C,living worms,0.226685,0.592438,2
20 C,living worms,0.277416,0.904458,3
20 C,living worms,0.274135,0.900889,3
20 C,living worms,0.258427,0.772946,3
20 C,living worms,0.249743,0.644472,3
20 C,living worms,0.274632,0.886271,4
20 C,living worms,0.24467,0.846379,0
20 C,living worms,0.254437,0.861955,0
20 C,living worms,0.200885,0.685763,0
20 C,living worms,0.263822,0.762305,0
20 C,living worms,0.237195,0.770158,0
20 C,living worms,0.256366,0.816187,0
20 C,living worms,0.209304,0.582677,0
20 C,living worms,0.234206,0.646243,0
20 C,living worms,0.236601,0.735629,0
20 C,living worms,0.272218,0.904217,0
20 C,living worms,0.227635,0.606871,0
20 C,living worms,0.230524,0.644695,0
20 C,living worms,0.199405,0.715198,0
20 C,living worms,0.198524,0.546068,0
20 C,living worms,0.223089,0.766672,0
20 C,living worms,0.234442,0.653357,0
20 C,living worms,0.207075,0.622719,4
20 C,living worms,0.274484,0.877293,4
20 C,living worms,0.272565,0.894878,4
20 C,living worms,0.107298,0.405716,3
20 C,living worms,0.0792351,0.0432426,3
20 C,living worms,0.0691787,0.184494,3
20 C,living worms,0.0713908,0.173545,1
20 C,living worms,0.0660406,0.144566,1
20 C,living worms,0.0635401,0.206379,1
20 C,living worms,0.0815503,0.130002,1
20 C,living worms,0.0931594,0.132733,1
20 C,living worms,0.174403,0.349243,0
20 C,living worms,0.163347,0.246105,0
20 C,living worms,0.163666,0.376849,0
20 C,living worms,0.139962,0.383409,0
20 C,living worms,0.0672437,0.220686,0
20 C,living worms,0.0707384,0.012877,0
20 C,living worms,0.0819508,0.148601,0
20 C,living worms,0.0913145,0.0999043,0
20 C,living worms,0.114383,0.341113,0
20 C,living worms,0.0995791,0.0813236,0
20 C,living worms,0.1005,0.260702,0
20 C,living worms,0.125107,0.141512,0
20 C,living worms,0.123436,0.423557,0
20 C,living worms,0.140475,0.39925,0
20 C,living worms,0.155491,0.392715,0
20 C,living worms,0.141304,0.354387,0
20 C,living worms,0.112065,0.381412,0
20 C,living worms,0.0771114,0.287506,0
20 C,living worms,0.0665488,0.190879,0
20 C,living worms,0.0667529,0.221176,0
20 C,living worms,0.0986771,0.256354,0
20 C,living worms,0.123913,0.388043,0
20 C,living worms,0.106688,0.299511,0
20 C,living worms,0.119194,0.280954,0
20 C,living worms,0.142924,0.231241,0
20 C,living worms,0.169826,0.147932,0
20 C,living worms,0.149224,0.149019,0
20 C,living worms,0.132552,0.0288491,0
20 C,living worms,0.112635,0.0568351,0
20 C,living worms,0.115697,0.0209012,0
20 C,living worms,0.085749,0.224077,0
20 C,living worms,0.126897,0.195436,0
20 C,living worms,0.154787,0.102839,0
20 C,living worms,0.129469,0.201145,0
20 C,living worms,0.0799309,0.0460839,0
20 C,living worms,0.127986,0.186921,0
20 C,living worms,0.116351,0.276388,0
20 C,living worms,0.0958948,0.128286,0
20 C,living worms,0.0982082,0.291159,0
20 C,living worms,0.118452,0.2532,0
20 C,living worms,0.133293,0.207911,0
20 C,living worms,0.142483,0.427159,0
20 C,living worms,0.177629,0.536978,0
20 C,living worms,0.194722,0.537547,0
20 C,living worms,0.180217,0.539501,0
20 C,living worms,0.162239,0.468075,0
20 C,living worms,0.225145,0.780408,0
20 C,living worms,0.191695,0.518549,0
20 C,living worms,0.165769,0.396493,4
20 C,living worms,0.178176,0.426969,4
20 C,living worms,0.136075,0.110729,4
20 C,living worms,0.0693986,0.0135996,4
20 C,living worms,0.105823,0.369643,4
20 C,living worms,0.0817726,0.230357,4
20 C,living worms,0.07824,0.208531,4
20 C,living worms,0.11955,0.269312,3
20 C,living worms,0.135809,0.455948,3
20 C,living worms,0.173986,0.381412,3
20 C,living worms,0.206904,0.528936,3
20 C,living worms,0.104755,0.357183,3
20 C,living worms,0.0917503,0.310796,3
20 C,living worms,0.0876508,0.100921,3
20 C,living worms,0.0668431,0.159419,3
20 C,living worms,0.101705,0.357183,3
20 C,living worms,0.185863,0.590815,4
20 C,living worms,0.156653,0.541428,3
20 C,living worms,0.145333,0.493248,3
20 C,living worms,0.143587,0.0270228,3
20 C,living worms,0.093678,0.0928743,4
20 C,living worms,0.101603,0.26091,4
20 C,living worms,0.079509,0.180578,4
20 C,living worms,0.193438,0.639587,4
20 C,living worms,0.254483,0.840205,4
20 C,living worms,0.184831,0.437438,4
20 C,living worms,0.0783572,0.175146,4
20 C,living worms,0.0782557,0.200008,4
20 C,living worms,0.0777015,0.134119,4
20 C,living worms,0.053651,0.0932854,4
20 C,living worms,0.0837096,0.117505,4
20 C,living worms,0.0615294,0.0385483,4
20 C,living worms,0.0822327,0.276134,4
20 C,living worms,0.0875748,0.0591177,4
20 C,living worms,0.0958775,0.312505,4
20 C,living worms,0.130028,0.405455,4
20 C,living worms,0.133946,0.0399298,4
20 C,living worms,0.19434,0.618229,4
20 C,living worms,0.147343,0.213645,4
20 C,living worms,0.060074,0.110151,4
20 C,living worms,0.0693759,0.175909,4
20 C,living worms,0.083507,0.0571708,4
20 C,living worms,0.0989406,0.0220881,4
20 C,living worms,0.0906152,0.271716,4
20 C,living worms,0.109012,0.0186434,4
20 C,living worms,0.0999628,0.33867,4
20 C,living worms,0.11675,0.374728,4
20 C,living worms,0.0798574,0.155532,4
20 C,living worms,0.0671621,0.217923,4
20 C,living worms,0.0849318,0.315142,4
20 C,living worms,0.0904669,0.269081,4
20 C,living worms,0.0674127,0.111016,4
20 C,living worms,0.0724757,0.178437,4
20 C,living worms,0.105937,0.0912289,4
20 C,living worms,0.101053,0.0543104,4
20 C,living worms,0.0792859,0.283096,4
20 C,living worms,0.072499,0.0126269,4
20 C,living worms,0.0695358,0.240389,4
20 C,living worms,0.0845005,0.289286,4
20 C,living worms,0.144294,0.258725,4
20 C,living worms,0.141956,0.207304,4
20 C,living worms,0.107549,0.299511,4
20 C,living worms,0.0837403,0.233683,4
20 C,living worms,0.10622,0.0825495,4
20 C,living worms,0.0865746,0.0151523,4
20 C,living worms,0.112669,0.253829,4
20 C,living worms,0.0760581,0.158215,4
20 C,living worms,0.19171,0.433208,3
20 C,living worms,0.128891,0.449124,3
20 C,living worms,0.218904,0.651874,3
20 C,living worms,0.264017,0.807382,3
20 C,living worms,0.141817,0.525246,3
20 C,living worms,0.138393,0.40555,3
20 C,living worms,0.135849,0.387516,3
20 C,living worms,0.102693,0.160962,3
20 C,living worms,0.0861913,0.0984737,3
20 C,living worms,0.121888,0.308929,3
20 C,living worms,0.116708,0.279406,3
